"map_id","participant","agent_type","distance","duration","speed","angle","num_cars","distractors","accumulated_head_turns","end_x","end_z","end_to_target_dist","estimate_correct","estimate_to_target_dist","idx","actor"
"M0088","p01","human",0.169005402516919,2.327,0.0726280199900812,"front","12","4",70.2537002563477,25.1099662780762,-11.2667636871338,11.8235592897605,1,0.524684853550287,235,"human"
"M0088","p03","human",3.92713910602568,11.997,0.327343428025813,"front","12","4",153.808135986328,28.8293170928955,-10.5227098464966,8.8538463937536,1,0.997140682888159,77,"human"
"M0088","p04","human",0.444836916288229,3.357,0.132510252096583,"front","12","4",102.03902053833,25.4146919250488,-11.2419300079346,11.5874876052821,1,0.932076139977202,167,"human"
"M0088","p05","human",0.0640085600011652,9.246,0.0069228379841191,"front","12","4",110.233757019043,25.0125522613525,-11.3296003341675,11.937442104156,1,1.36558948602932,237,"human"
"M0088","p06","human",6.27721911729404,17.26,0.363685928000814,"front","12","4",524.339295387268,31.1120910644531,-9.95885276794434,7.31244082180169,1,0.594672352743048,120,"human"
"M0088","p07","human",1.15187505395258,7.095,0.162350254256883,"front","12","4",449.373462677002,26.1532745361328,-11.3467483520508,11.1508823867833,0,2.23477683800583,136,"human"
"M0088","p08","human",2.12440785367509,8.691,0.244437677330006,"front","12","4",199.83483505249,26.6158046722412,-10.0146265029907,9.87056240405226,1,0.548693350714219,7,"human"
"M0088","p09","human",0.22218122191415,3.12,0.071211930100689,"front","12","4",86.622688293457,25.1935043334961,-11.2818059921265,11.7736832694522,1,0.962899551002156,149,"human"
"M0088","p10","human",4.11219004602262,8.608,0.477717245123446,"front","12","4",211.974678039551,28.540075302124,-9.30864906311035,8.04615625217197,1,0.9048643108268,240,"human"
"M0088","p11","human",2.23122126805011,18.136,0.123027198282428,"front","12","4",304.38045501709,27.2084655761719,-11.720648765564,10.7657261998545,0,2.51652968424873,11,"human"
"M0089","p01","human",0.136039266492037,2.424,0.0561218096089263,"front","12","4",24.7000427246094,36.8140296936035,2.01955080032349,10.8744472103611,1,1.00761918950296,223,"human"
"M0089","p02","human",0.976452017395747,2.571,0.37979463920488,"front","12","4",79.9919738769531,36.0066566467285,2.42839980125427,10.2702962557732,1,0.145351698043959,118,"human"
"M0089","p03","human",1.88108698614494,6.315,0.297876007307195,"front","12","4",79.90478515625,35.2428894042969,2.92064309120178,9.6376958117617,1,0.903027540622003,73,"human"
"M0089","p04","human",0.194709190867657,2.298,0.0847298480712173,"front","12","4",54.6736522316933,37.1071548461914,2.0393123626709,10.9441153029347,1,2.33283536905088,226,"human"
"M0089","p05","human",4.40865571796659,8.108,0.543741455101947,"front","12","4",119.413757324219,34.4733047485352,5.81860542297363,6.65900271369817,1,0.530624337865668,218,"human"
"M0089","p06","human",0.0904364699910304,2.097,0.0431265951316311,"front","12","4",76.128515987657,36.8341941833496,2.03358507156372,10.8668748746224,1,0.406952714500195,8,"human"
"M0089","p07","human",0.117233642078555,5.983,0.0195944579773617,"front","12","4",367.029309183359,36.8390731811523,2.15938067436218,10.7480435134915,1,0.683743453924912,74,"human"
